date,eur_ron
2018-08-28,4.6433
2018-08-29,4.6305
2018-08-30,4.6479
2018-08-31,4.6403
2018-09-01,4.6403
2018-09-02,4.6403
2018-09-03,4.6317
2018-09-04,4.629
2018-09-05,4.6354
2018-09-06,4.6389
2018-09-07,4.6391
2018-09-08,4.6391
2018-09-09,4.6391
2018-09-10,4.6275
2018-09-11,4.6331
2018-09-12,4.6353
2018-09-13,4.6402
2018-09-14,4.6414
2018-09-15,4.6414
2018-09-16,4.6414
2018-09-17,4.6452
2018-09-18,4.6472
2018-09-19,4.6507
2018-09-20,4.654
2018-09-21,4.6547
2018-09-22,4.6547
2018-09-23,4.6547
2018-09-24,4.6573
2018-09-25,4.6601
2018-09-26,4.6595
2018-09-27,4.6624
2018-09-28,4.655
2018-09-29,4.655
2018-09-30,4.655
2018-10-01,4.6643
2018-10-02,4.6675
2018-10-03,4.6654
2018-10-04,4.672
2018-10-05,4.6726
2018-10-06,4.6726
2018-10-07,4.6726
2018-10-08,4.6688
2018-10-09,4.6605
2018-10-10,4.667
2018-10-11,4.6654
2018-10-12,4.6662
2018-10-13,4.6662
2018-10-14,4.6662
2018-10-15,4.6636
2018-10-16,4.6663
2018-10-17,4.6662
2018-10-18,4.6704
2018-10-19,4.6678
2018-10-20,4.6678
2018-10-21,4.6678
2018-10-22,4.6665
2018-10-23,4.6651
2018-10-24,4.6603
2018-10-25,4.6616
2018-10-26,4.6617
2018-10-27,4.6617
2018-10-28,4.6617
2018-10-29,4.6673
2018-10-30,4.6644
2018-10-31,4.6635
2018-11-01,4.6634
2018-11-02,4.6589
2018-11-03,4.6589
2018-11-04,4.6589
2018-11-05,4.6609
2018-11-06,4.6617
2018-11-07,4.6611
2018-11-08,4.6569
2018-11-09,4.6581
2018-11-10,4.6581
2018-11-11,4.6581
2018-11-12,4.6555
2018-11-13,4.6593
2018-11-14,4.6589
2018-11-15,4.6626
2018-11-16,4.6666
2018-11-17,4.6666
2018-11-18,4.6666
2018-11-19,4.6659
2018-11-20,4.6647
2018-11-21,4.6621
2018-11-22,4.6606
2018-11-23,4.6595
2018-11-24,4.6595
2018-11-25,4.6595
2018-11-26,4.6605
2018-11-27,4.6541
2018-11-28,4.6384
2018-11-29,4.6587
2018-11-30,4.6535
2018-12-01,4.6535
2018-12-02,4.6535
2018-12-03,4.6471
2018-12-04,4.6528
2018-12-05,4.6546
2018-12-06,4.6518
2018-12-07,4.6417
2018-12-08,4.6417
2018-12-09,4.6417
2018-12-10,4.6532
2018-12-11,4.6562
2018-12-12,4.6523
2018-12-13,4.6537
2018-12-14,4.6571
2018-12-15,4.6571
2018-12-16,4.6571
2018-12-17,4.6494
2018-12-18,4.6444
2018-12-19,4.6593
2018-12-20,4.6348
2018-12-21,4.6378
2018-12-22,4.6378
2018-12-23,4.6378
2018-12-24,4.6438
2018-12-25,4.6323
2018-12-26,4.6439
2018-12-27,4.657
2018-12-28,4.6624
2018-12-29,4.6624
2018-12-30,4.6624
2018-12-31,4.6558
2019-01-01,4.6564
2019-01-02,4.6582
2019-01-03,4.6623
2019-01-04,4.6609
2019-01-05,4.6609
2019-01-06,4.6609
2019-01-07,4.6605
2019-01-08,4.6698
2019-01-09,4.6727
2019-01-10,4.6788
2019-01-11,4.6809
2019-01-12,4.6809
2019-01-13,4.6809
2019-01-14,4.6833
2019-01-15,4.6817
2019-01-16,4.6914
2019-01-17,4.6974
2019-01-18,4.7041
2019-01-19,4.7041
2019-01-20,4.7041
2019-01-21,4.7104
2019-01-22,4.7674
2019-01-23,4.7675
2019-01-24,4.7706
2019-01-25,4.7592
2019-01-26,4.7592
2019-01-27,4.7592
2019-01-28,4.7749
2019-01-29,4.7602
2019-01-30,4.747
2019-01-31,4.7359
2019-02-01,4.7538
2019-02-02,4.7538
2019-02-03,4.7538
2019-02-04,4.7523
2019-02-05,4.7454
2019-02-06,4.7401
2019-02-07,4.7472
2019-02-08,4.7499
2019-02-09,4.7499
2019-02-10,4.7499
2019-02-11,4.7443
2019-02-12,4.748
2019-02-13,4.7409
2019-02-14,4.7378
2019-02-15,4.7404
2019-02-16,4.7404
2019-02-17,4.7404
2019-02-18,4.7459
2019-02-19,4.7477
2019-02-20,4.7531
2019-02-21,4.7618
2019-02-22,4.7629
2019-02-23,4.7629
2019-02-24,4.7629
2019-02-25,4.7661
2019-02-26,4.7657
2019-02-27,4.7408
2019-02-28,4.7458
2019-03-01,4.7498
2019-03-02,4.7498
2019-03-03,4.7498
2019-03-04,4.7396
2019-03-05,4.747
2019-03-06,4.7448
2019-03-07,4.7429
2019-03-08,4.7438
2019-03-09,4.7438
2019-03-10,4.7438
2019-03-11,4.7465
2019-03-12,4.7726
2019-03-13,4.7716
2019-03-14,4.7583
2019-03-15,4.7539
2019-03-16,4.7539
2019-03-17,4.7539
2019-03-18,4.7519
2019-03-19,4.7575
2019-03-20,4.7512
2019-03-21,4.752
2019-03-22,4.7558
2019-03-23,4.7558
2019-03-24,4.7558
2019-03-25,4.7515
2019-03-26,4.7497
2019-03-27,4.7558
2019-03-28,4.7637
2019-03-29,4.7705
2019-03-30,4.7705
2019-03-31,4.7705
2019-04-01,4.7602
2019-04-02,4.7549
2019-04-03,4.7507
2019-04-04,4.7435
2019-04-05,4.7479
2019-04-06,4.7479
2019-04-07,4.7479
2019-04-08,4.747
2019-04-09,4.7555
2019-04-10,4.753
2019-04-11,4.7502
2019-04-12,4.7563
2019-04-13,4.7563
2019-04-14,4.7563
2019-04-15,4.7564
2019-04-16,4.756
2019-04-17,4.7588
2019-04-18,4.7556
2019-04-19,4.755
2019-04-20,4.755
2019-04-21,4.755
2019-04-22,4.7528
2019-04-23,4.7558
2019-04-24,4.7525
2019-04-25,4.7515
2019-04-26,4.7543
2019-04-27,4.7543
2019-04-28,4.7543
2019-04-29,4.7569
2019-04-30,4.7536
2019-05-01,4.7541
2019-05-02,4.7571
2019-05-03,4.7444
2019-05-04,4.7444
2019-05-05,4.7444
2019-05-06,4.7516
2019-05-07,4.7521
2019-05-08,4.7536
2019-05-09,4.7564
2019-05-10,4.7562
2019-05-11,4.7562
2019-05-12,4.7562
2019-05-13,4.7583
2019-05-14,4.7602
2019-05-15,4.7574
2019-05-16,4.7577
2019-05-17,4.7596
2019-05-18,4.7596
2019-05-19,4.7596
2019-05-20,4.7577
2019-05-21,4.7593
2019-05-22,4.759
2019-05-23,4.7541
2019-05-24,4.755
2019-05-25,4.755
2019-05-26,4.755
2019-05-27,4.7605
2019-05-28,4.7582
2019-05-29,4.7551
2019-05-30,4.751
2019-05-31,4.7486
2019-06-01,4.7486
2019-06-02,4.7486
2019-06-03,4.7286
2019-06-04,4.7289
2019-06-05,4.7167
2019-06-06,4.717
2019-06-07,4.7132
2019-06-08,4.7132
2019-06-09,4.7132
2019-06-10,4.7136
2019-06-11,4.7173
2019-06-12,4.7207
2019-06-13,4.7157
2019-06-14,4.7198
2019-06-15,4.7198
2019-06-16,4.7198
2019-06-17,4.7191
2019-06-18,4.7179
2019-06-19,4.7258
2019-06-20,4.7112
2019-06-21,4.7244
2019-06-22,4.7244
2019-06-23,4.7244
2019-06-24,4.7168
2019-06-25,4.7144
2019-06-26,4.7154
2019-06-27,4.7195
2019-06-28,4.7199
2019-06-29,4.7199
2019-06-30,4.7199
2019-07-01,4.7282
2019-07-02,4.7303
2019-07-03,4.7149
2019-07-04,4.7117
2019-07-05,4.7199
2019-07-06,4.7199
2019-07-07,4.7199
2019-07-08,4.7186
2019-07-09,4.725
2019-07-10,4.7291
2019-07-11,4.729
2019-07-12,4.7275
2019-07-13,4.7275
2019-07-14,4.7275
2019-07-15,4.7281
2019-07-16,4.7265
2019-07-17,4.729
2019-07-18,4.7268
2019-07-19,4.7207
2019-07-20,4.7207
2019-07-21,4.7207
2019-07-22,4.7183
2019-07-23,4.7172
2019-07-24,4.7166
2019-07-25,4.721
2019-07-26,4.7158
2019-07-27,4.7158
2019-07-28,4.7158
2019-07-29,4.7274
2019-07-30,4.7278
2019-07-31,4.7256
2019-08-01,4.7333
2019-08-02,4.7211
2019-08-03,4.7211
2019-08-04,4.7211
2019-08-05,4.7272
2019-08-06,4.7241
2019-08-07,4.7251
2019-08-08,4.7206
2019-08-09,4.7213
2019-08-10,4.7213
2019-08-11,4.7213
2019-08-12,4.7196
2019-08-13,4.716
2019-08-14,4.7161
2019-08-15,4.7214
2019-08-16,4.7223
2019-08-17,4.7223
2019-08-18,4.7223
2019-08-19,4.726
2019-08-20,4.725
2019-08-21,4.7198
2019-08-22,4.7189
2019-08-23,4.7191
2019-08-24,4.7191
2019-08-25,4.7191
2019-08-26,4.7255
2019-08-27,4.7296
2019-08-28,4.7243
2019-08-29,4.7225
2019-08-30,4.7226
2019-08-31,4.7226
2019-09-01,4.7226
2019-09-02,4.7192
2019-09-03,4.7248
2019-09-04,4.7245
2019-09-05,4.7269
2019-09-06,4.7277
2019-09-07,4.7277
2019-09-08,4.7277
2019-09-09,4.7259
2019-09-10,4.7286
2019-09-11,4.7327
2019-09-12,4.7324
2019-09-13,4.7307
2019-09-14,4.7307
2019-09-15,4.7307
2019-09-16,4.7304
2019-09-17,4.7305
2019-09-18,4.7402
2019-09-19,4.7418
2019-09-20,4.748
2019-09-21,4.748
2019-09-22,4.748
2019-09-23,4.7449
2019-09-24,4.7471
2019-09-25,4.7428
2019-09-26,4.7456
2019-09-27,4.752
2019-09-28,4.752
2019-09-29,4.752
2019-09-30,4.7412
2019-10-01,4.7419
2019-10-02,4.7426
2019-10-03,4.7454
2019-10-04,4.7419
2019-10-05,4.7419
2019-10-06,4.7419
2019-10-07,4.743
2019-10-08,4.7455
2019-10-09,4.7445
2019-10-10,4.7587
2019-10-11,4.7529
2019-10-12,4.7529
2019-10-13,4.7529
2019-10-14,4.7508
2019-10-15,4.7518
2019-10-16,4.7504
2019-10-17,4.7493
2019-10-18,4.7527
2019-10-19,4.7527
2019-10-20,4.7527
2019-10-21,4.755
2019-10-22,4.7576
2019-10-23,4.7516
2019-10-24,4.7531
2019-10-25,4.7497
2019-10-26,4.7497
2019-10-27,4.7497
2019-10-28,4.7516
2019-10-29,4.7532
2019-10-30,4.7548
2019-10-31,4.7513
2019-11-01,4.7507
2019-11-02,4.7507
2019-11-03,4.7507
2019-11-04,4.75
2019-11-05,4.7536
2019-11-06,4.7571
2019-11-07,4.7559
2019-11-08,4.7602
2019-11-09,4.7602
2019-11-10,4.7602
2019-11-11,4.7606
2019-11-12,4.7598
2019-11-13,4.7609
2019-11-14,4.7638
2019-11-15,4.7656
2019-11-16,4.7656
2019-11-17,4.7656
2019-11-18,4.7719
2019-11-19,4.7728
2019-11-20,4.7802
2019-11-21,4.7743
2019-11-22,4.7735
2019-11-23,4.7735
2019-11-24,4.7735
2019-11-25,4.7702
2019-11-26,4.7772
2019-11-27,4.8022
2019-11-28,4.7887
2019-11-29,4.7769
2019-11-30,4.7769
2019-12-01,4.7769
2019-12-02,4.7725
2019-12-03,4.7738
2019-12-04,4.7731
2019-12-05,4.7762
2019-12-06,4.7755
2019-12-07,4.7755
2019-12-08,4.7755
2019-12-09,4.7755
2019-12-10,4.7759
2019-12-11,4.7775
2019-12-12,4.7767
2019-12-13,4.7749
2019-12-14,4.7749
2019-12-15,4.7749
2019-12-16,4.7719
2019-12-17,4.7751
2019-12-18,4.769
2019-12-19,4.7618
2019-12-20,4.7674
2019-12-21,4.7674
2019-12-22,4.7674
2019-12-23,4.7763
2019-12-24,4.7763
2019-12-25,4.775
2019-12-26,4.7789
2019-12-27,4.7821
2019-12-28,4.7821
2019-12-29,4.7821
2019-12-30,4.7809
2019-12-31,4.7836
2020-01-01,4.7878
2020-01-02,4.7776
2020-01-03,4.7693
2020-01-04,4.7693
2020-01-05,4.7693
2020-01-06,4.7733
2020-01-07,4.7753
2020-01-08,4.7733
2020-01-09,4.7761
2020-01-10,4.7758
2020-01-11,4.7758
2020-01-12,4.7758
2020-01-13,4.7745
2020-01-14,4.7769
2020-01-15,4.7763
2020-01-16,4.7746
2020-01-17,4.7742
2020-01-18,4.7742
2020-01-19,4.7742
2020-01-20,4.7751
2020-01-21,4.7752
2020-01-22,4.7757
2020-01-23,4.7765
2020-01-24,4.7768
2020-01-25,4.7768
2020-01-26,4.7768
2020-01-27,4.7765
2020-01-28,4.7754
2020-01-29,4.7768
2020-01-30,4.772
2020-01-31,4.7759
2020-02-01,4.7759
2020-02-02,4.7759
2020-02-03,4.7729
2020-02-04,4.7746
2020-02-05,4.7614
2020-02-06,4.7538
2020-02-07,4.7564
2020-02-08,4.7564
2020-02-09,4.7564
2020-02-10,4.7636
2020-02-11,4.7661
2020-02-12,4.7626
2020-02-13,4.7627
2020-02-14,4.7656
2020-02-15,4.7656
2020-02-16,4.7656
2020-02-17,4.7748
2020-02-18,4.7742
2020-02-19,4.7756
2020-02-20,4.7902
2020-02-21,4.7928
2020-02-22,4.7928
2020-02-23,4.7928
2020-02-24,4.8003
2020-02-25,4.8057
2020-02-26,4.8051
2020-02-27,4.7997
2020-02-28,4.8108
2020-02-29,4.8108
2020-03-01,4.8108
2020-03-02,4.8059
2020-03-03,4.8016
2020-03-04,4.8018
2020-03-05,4.8077
2020-03-06,4.8027
2020-03-07,4.8027
2020-03-08,4.8027
2020-03-09,4.8206
2020-03-10,4.8183
2020-03-11,4.8159
2020-03-12,4.8207
2020-03-13,4.8227
2020-03-14,4.8227
2020-03-15,4.8227
2020-03-16,4.8349
2020-03-17,4.8455
2020-03-18,4.8612
2020-03-19,4.8442
2020-03-20,4.8452
2020-03-21,4.8452
2020-03-22,4.8452
2020-03-23,4.8466
2020-03-24,4.8342
2020-03-25,4.8302
2020-03-26,4.8298
2020-03-27,4.8326
2020-03-28,4.8326
2020-03-29,4.8326
2020-03-30,4.8278
2020-03-31,4.8276
2020-04-01,4.8272
2020-04-02,4.8302
2020-04-03,4.8294
2020-04-04,4.8294
2020-04-05,4.8294
2020-04-06,4.8278
2020-04-07,4.8294
2020-04-08,4.8302
2020-04-09,4.8288
2020-04-10,4.8287
2020-04-11,4.8287
2020-04-12,4.8287
2020-04-13,4.8294
2020-04-14,4.8289
2020-04-15,4.8282
2020-04-16,4.8336
2020-04-17,4.8309
2020-04-18,4.8309
2020-04-19,4.8309
2020-04-20,4.8312
2020-04-21,4.8349
2020-04-22,4.8374
2020-04-23,4.8377
2020-04-24,4.8336
2020-04-25,4.8336
2020-04-26,4.8336
2020-04-27,4.8372
2020-04-28,4.8396
2020-04-29,4.8388
2020-04-30,4.8364
2020-05-01,4.8328
2020-05-02,4.8328
2020-05-03,4.8328
2020-05-04,4.8257
2020-05-05,4.8194
2020-05-06,4.8201
2020-05-07,4.823
2020-05-08,4.8245
2020-05-09,4.8245
2020-05-10,4.8245
2020-05-11,4.8241
2020-05-12,4.8267
2020-05-13,4.8312
2020-05-14,4.8375
2020-05-15,4.8354
2020-05-16,4.8354
2020-05-17,4.8354
2020-05-18,4.8352
2020-05-19,4.8363
2020-05-20,4.8395
2020-05-21,4.8366
2020-05-22,4.838
2020-05-23,4.838
2020-05-24,4.838
2020-05-25,4.8385
2020-05-26,4.8389
2020-05-27,4.8375
2020-05-28,4.838
2020-05-29,4.8394
2020-05-30,4.8394
2020-05-31,4.8394
2020-06-01,4.855
2020-06-02,4.8291
2020-06-03,4.8197
2020-06-04,4.8336
2020-06-05,4.8315
2020-06-06,4.8315
2020-06-07,4.8315
2020-06-08,4.8206
2020-06-09,4.825
2020-06-10,4.8275
2020-06-11,4.8309
2020-06-12,4.8313
2020-06-13,4.8313
2020-06-14,4.8313
2020-06-15,4.8314
2020-06-16,4.8317
2020-06-17,4.832
2020-06-18,4.8359
2020-06-19,4.8372
2020-06-20,4.8372
2020-06-21,4.8372
2020-06-22,4.8398
2020-06-23,4.8386
2020-06-24,4.8365
2020-06-25,4.8363
2020-06-26,4.8383
2020-06-27,4.8383
2020-06-28,4.8383
2020-06-29,4.8399
2020-06-30,4.8337
2020-07-01,4.8418
2020-07-02,4.8301
2020-07-03,4.8348
2020-07-04,4.8348
2020-07-05,4.8348
2020-07-06,4.8353
2020-07-07,4.8333
2020-07-08,4.8369
2020-07-09,4.8352
2020-07-10,4.8381
2020-07-11,4.8381
2020-07-12,4.8381
2020-07-13,4.8392
2020-07-14,4.8391
2020-07-15,4.8393
2020-07-16,4.8399
2020-07-17,4.8322
2020-07-18,4.8322
2020-07-19,4.8322
2020-07-20,4.8368
2020-07-21,4.8367
2020-07-22,4.8314
2020-07-23,4.8294
2020-07-24,4.8265
2020-07-25,4.8265
2020-07-26,4.8265
2020-07-27,4.8258
2020-07-28,4.8289
2020-07-29,4.8306
2020-07-30,4.8263
2020-07-31,4.8286
2020-08-01,4.8286
2020-08-02,4.8286
2020-08-03,4.8293
2020-08-04,4.8292
2020-08-05,4.8284
2020-08-06,4.833
2020-08-07,4.8358
2020-08-08,4.8358
2020-08-09,4.8358
2020-08-10,4.8303
2020-08-11,4.8312
2020-08-12,4.8294
2020-08-13,4.8296
2020-08-14,4.8316
2020-08-15,4.8316
2020-08-16,4.8316
2020-08-17,4.8296
2020-08-18,4.8337
2020-08-19,4.8363
2020-08-20,4.8343
2020-08-21,4.8374
2020-08-22,4.8374
2020-08-23,4.8374
2020-08-24,4.8361
2020-08-25,4.837
2020-08-26,4.837
2020-08-27,4.8383
2020-08-28,4.836
2020-08-29,4.836
2020-08-30,4.836
2020-08-31,4.835
2020-09-01,4.8372
2020-09-02,4.8397
2020-09-03,4.8439
2020-09-04,4.8507
2020-09-05,4.8507
2020-09-06,4.8507
2020-09-07,4.8523
2020-09-08,4.8525
2020-09-09,4.8532
2020-09-10,4.8554
2020-09-11,4.8544
2020-09-12,4.8544
2020-09-13,4.8544
2020-09-14,4.8543
2020-09-15,4.8548
2020-09-16,4.8544
2020-09-17,4.8549
2020-09-18,4.8525
2020-09-19,4.8525
2020-09-20,4.8525
2020-09-21,4.8547
2020-09-22,4.8569
2020-09-23,4.8667
2020-09-24,4.8754
2020-09-25,4.8647
2020-09-26,4.8647
2020-09-27,4.8647
2020-09-28,4.8696
2020-09-29,4.8671
2020-09-30,4.8684
2020-10-01,4.8722
2020-10-02,4.8653
2020-10-03,4.8653
2020-10-04,4.8653
2020-10-05,4.8718
2020-10-06,4.8707
2020-10-07,4.8702
2020-10-08,4.8678
2020-10-09,4.8651
2020-10-10,4.8651
2020-10-11,4.8651
2020-10-12,4.8692
2020-10-13,4.8718
2020-10-14,4.8727
2020-10-15,4.8718
2020-10-16,4.8729
2020-10-17,4.8729
2020-10-18,4.8729
2020-10-19,4.8714
2020-10-20,4.871
2020-10-21,4.8698
2020-10-22,4.8687
2020-10-23,4.8661
2020-10-24,4.8661
2020-10-25,4.8661
2020-10-26,4.8699
2020-10-27,4.8723
2020-10-28,4.8721
2020-10-29,4.8706
2020-10-30,4.8588
2020-10-31,4.8588
2020-11-01,4.8588
2020-11-02,4.8616
2020-11-03,4.8596
2020-11-04,4.8625
2020-11-05,4.8609
2020-11-06,4.863
2020-11-07,4.863
2020-11-08,4.863
2020-11-09,4.8587
2020-11-10,4.8634
2020-11-11,4.8627
2020-11-12,4.8635
2020-11-13,4.864
2020-11-14,4.864
2020-11-15,4.864
2020-11-16,4.8692
2020-11-17,4.8692
2020-11-18,4.8694
2020-11-19,4.8688
2020-11-20,4.8639
2020-11-21,4.8639
2020-11-22,4.8639
2020-11-23,4.8696
2020-11-24,4.8665
2020-11-25,4.8678
2020-11-26,4.8697
2020-11-27,4.8697
2020-11-28,4.8697
2020-11-29,4.8697
2020-11-30,4.8726
2020-12-01,4.8678
2020-12-02,4.867
2020-12-03,4.8682
2020-12-04,4.8667
2020-12-05,4.8667
2020-12-06,4.8667
2020-12-07,4.8683
2020-12-08,4.8675
2020-12-09,4.8628
2020-12-10,4.8651
2020-12-11,4.8664
2020-12-12,4.8664
2020-12-13,4.8664
2020-12-14,4.8647
2020-12-15,4.8645
2020-12-16,4.8649
2020-12-17,4.8645
2020-12-18,4.8658
2020-12-19,4.8658
2020-12-20,4.8658
2020-12-21,4.8598
2020-12-22,4.8639
2020-12-23,4.8679
2020-12-24,4.8689
2020-12-25,4.8825
2020-12-26,4.8825
2020-12-27,4.8825
2020-12-28,4.8712
2020-12-29,4.8714
2020-12-30,4.8632
2020-12-31,4.8609
2021-01-01,4.8642
2021-01-02,4.8642
2021-01-03,4.8642
2021-01-04,4.8666
2021-01-05,4.868
2021-01-06,4.8666
2021-01-07,4.8657
2021-01-08,4.8663
2021-01-09,4.8663
2021-01-10,4.8663
2021-01-11,4.8673
2021-01-12,4.8688
2021-01-13,4.869
2021-01-14,4.8716
2021-01-15,4.872
2021-01-16,4.872
2021-01-17,4.872
2021-01-18,4.8698
2021-01-19,4.8705
2021-01-20,4.8699
2021-01-21,4.8694
2021-01-22,4.8715
2021-01-23,4.8715
2021-01-24,4.8715
2021-01-25,4.87
2021-01-26,4.8713
2021-01-27,4.8737
2021-01-28,4.8741
2021-01-29,4.8708
2021-01-30,4.8708
2021-01-31,4.8708
2021-02-01,4.8729
2021-02-02,4.8648
2021-02-03,4.8714
2021-02-04,4.8725
2021-02-05,4.871
2021-02-06,4.871
2021-02-07,4.871
2021-02-08,4.8702
2021-02-09,4.871
2021-02-10,4.8701
2021-02-11,4.8716
2021-02-12,4.8703
2021-02-13,4.8703
2021-02-14,4.8703
2021-02-15,4.8711
2021-02-16,4.8711
2021-02-17,4.8715
2021-02-18,4.8711
2021-02-19,4.8725
2021-02-20,4.8725
2021-02-21,4.8725
2021-02-22,4.8716
2021-02-23,4.872
2021-02-24,4.8671
2021-02-25,4.8727
2021-02-26,4.8726
2021-02-27,4.8726
2021-02-28,4.8726
2021-03-01,4.8737
2021-03-02,4.8724
2021-03-03,4.873
2021-03-04,4.8754
2021-03-05,4.8806
2021-03-06,4.8806
2021-03-07,4.8806
2021-03-08,4.8829
2021-03-09,4.8794
2021-03-10,4.884
2021-03-11,4.8795
2021-03-12,4.8804
2021-03-13,4.8804
2021-03-14,4.8804
2021-03-15,4.8809
2021-03-16,4.8814
2021-03-17,4.8828
2021-03-18,4.8819
2021-03-19,4.8815
2021-03-20,4.8815
2021-03-21,4.8815
2021-03-22,4.8861
2021-03-23,4.8856
2021-03-24,4.884
2021-03-25,4.8822
2021-03-26,4.8809
2021-03-27,4.8809
2021-03-28,4.8809
2021-03-29,4.9085
2021-03-30,4.9166
2021-03-31,4.9159
2021-04-01,4.9079
2021-04-02,4.9158
2021-04-03,4.9158
2021-04-04,4.9158
2021-04-05,4.9102
2021-04-06,4.9117
2021-04-07,4.9162
2021-04-08,4.9173
2021-04-09,4.9187
2021-04-10,4.9187
2021-04-11,4.9187
2021-04-12,4.9173
2021-04-13,4.9181
2021-04-14,4.9225
2021-04-15,4.9224
2021-04-16,4.9235
2021-04-17,4.9235
2021-04-18,4.9235
2021-04-19,4.9208
2021-04-20,4.9235
2021-04-21,4.922
2021-04-22,4.9234
2021-04-23,4.9203
2021-04-24,4.9203
2021-04-25,4.9203
2021-04-26,4.9174
2021-04-27,4.9248
2021-04-28,4.9236
2021-04-29,4.9235
2021-04-30,4.9214
2021-05-01,4.9214
2021-05-02,4.9214
2021-05-03,4.9249
2021-05-04,4.9247
2021-05-05,4.9233
2021-05-06,4.9232
2021-05-07,4.9231
2021-05-08,4.9231
2021-05-09,4.9231
2021-05-10,4.9239
2021-05-11,4.9237
2021-05-12,4.9247
2021-05-13,4.9244
2021-05-14,4.9196
2021-05-15,4.9196
2021-05-16,4.9196
2021-05-17,4.9238
2021-05-18,4.9227
2021-05-19,4.9233
2021-05-20,4.9245
2021-05-21,4.9231
2021-05-22,4.9231
2021-05-23,4.9231
2021-05-24,4.9214
2021-05-25,4.9207
2021-05-26,4.9132
2021-05-27,4.9137
2021-05-28,4.9149
2021-05-29,4.9149
2021-05-30,4.9149
2021-05-31,4.9138
2021-06-01,4.9154
2021-06-02,4.9178
2021-06-03,4.9181
2021-06-04,4.9188
2021-06-05,4.9188
2021-06-06,4.9188
2021-06-07,4.9195
2021-06-08,4.9192
2021-06-09,4.9186
2021-06-10,4.9158
2021-06-11,4.9144
2021-06-12,4.9144
2021-06-13,4.9144
2021-06-14,4.9164
2021-06-15,4.9194
2021-06-16,4.9207
2021-06-17,4.9215
2021-06-18,4.9238
2021-06-19,4.9238
2021-06-20,4.9238
2021-06-21,4.9248
2021-06-22,4.9216
2021-06-23,4.9213
2021-06-24,4.9223
2021-06-25,4.9244
2021-06-26,4.9244
2021-06-27,4.9244
2021-06-28,4.9245
2021-06-29,4.9238
2021-06-30,4.9229
2021-07-01,4.9231
2021-07-02,4.9263
2021-07-03,4.9263
2021-07-04,4.9263
2021-07-05,4.9221
2021-07-06,4.9228
2021-07-07,4.9232
2021-07-08,4.9239
2021-07-09,4.923
2021-07-10,4.923
2021-07-11,4.923
2021-07-12,4.9239
2021-07-13,4.9246
2021-07-14,4.925
2021-07-15,4.9256
2021-07-16,4.925
2021-07-17,4.925
2021-07-18,4.925
2021-07-19,4.9234
2021-07-20,4.9211
2021-07-21,4.9206
2021-07-22,4.9197
2021-07-23,4.9187
2021-07-24,4.9187
2021-07-25,4.9187
2021-07-26,4.9122
2021-07-27,4.9138
2021-07-28,4.9166
2021-07-29,4.9158
2021-07-30,4.9129
2021-07-31,4.9129
2021-08-01,4.9129
2021-08-02,4.9142
2021-08-03,4.9135
2021-08-04,4.9145
2021-08-05,4.9105
2021-08-06,4.9094
2021-08-07,4.9094
2021-08-08,4.9094
2021-08-09,4.9103
2021-08-10,4.9123
2021-08-11,4.9098
2021-08-12,4.9082
2021-08-13,4.9061
2021-08-14,4.9061
2021-08-15,4.9061
2021-08-16,4.9142
2021-08-17,4.9212
2021-08-18,4.9203
2021-08-19,4.9279
2021-08-20,4.9304
2021-08-21,4.9304
2021-08-22,4.9304
2021-08-23,4.9244
2021-08-24,4.9253
2021-08-25,4.9243
2021-08-26,4.9301
2021-08-27,4.9312
2021-08-28,4.9312
2021-08-29,4.9312
2021-08-30,4.9313
2021-08-31,4.9312
2021-09-01,4.9318
2021-09-02,4.9343
2021-09-03,4.9414
2021-09-04,4.9414
2021-09-05,4.9414
2021-09-06,4.9439
2021-09-07,4.9451
2021-09-08,4.9448
2021-09-09,4.9424
2021-09-10,4.9413
2021-09-11,4.9413
2021-09-12,4.9413
2021-09-13,4.9432
2021-09-14,4.9447
2021-09-15,4.9446
2021-09-16,4.9435
2021-09-17,4.9421
2021-09-18,4.9421
2021-09-19,4.9421
2021-09-20,4.9451
2021-09-21,4.9444
2021-09-22,4.9467
2021-09-23,4.946
2021-09-24,4.9442
2021-09-25,4.9442
2021-09-26,4.9442
2021-09-27,4.9447
2021-09-28,4.9459
2021-09-29,4.9419
2021-09-30,4.9447
2021-10-01,4.9419
2021-10-02,4.9419
2021-10-03,4.9419
2021-10-04,4.9513
2021-10-05,4.9411
2021-10-06,4.9433
2021-10-07,4.9439
2021-10-08,4.9433
2021-10-09,4.9433
2021-10-10,4.9433
2021-10-11,4.9461
2021-10-12,4.9462
2021-10-13,4.9446
2021-10-14,4.9453
2021-10-15,4.9454
2021-10-16,4.9454
2021-10-17,4.9454
2021-10-18,4.9459
2021-10-19,4.945
2021-10-20,4.941
2021-10-21,4.9423
2021-10-22,4.944
2021-10-23,4.944
2021-10-24,4.944
2021-10-25,4.9429
2021-10-26,4.9426
2021-10-27,4.9456
2021-10-28,4.944
2021-10-29,4.9442
2021-10-30,4.9442
2021-10-31,4.9442
2021-11-01,4.9443
2021-11-02,4.9458
2021-11-03,4.9453
2021-11-04,4.9466
2021-11-05,4.9459
2021-11-06,4.9459
2021-11-07,4.9459
2021-11-08,4.9451
2021-11-09,4.9448
2021-11-10,4.946
2021-11-11,4.9425
2021-11-12,4.9478
2021-11-13,4.9478
